IP地址,端口,回源端口,TLS,数据中心,地区,国家,城市,TCP延迟(ms)
220.116.195.147,50000,443,true,ICN,Asia Pacific,KR,Seoul,121
211.197.155.29,39322,443,true,ICN,Asia Pacific,KR,Seoul,121
218.151.99.167,40005,80,false,ICN,Asia Pacific,KR,Seoul,121
118.38.245.191,50000,443,true,ICN,Asia Pacific,KR,Seoul,121
211.231.81.135,33060,443,true,ICN,Asia Pacific,KR,Seoul,121
59.28.221.89,12145,443,true,ICN,Asia Pacific,KR,Seoul,122
183.105.99.178,50000,443,true,ICN,Asia Pacific,KR,Seoul,122
220.83.27.246,50000,443,true,ICN,Asia Pacific,KR,Seoul,122
221.153.24.106,21243,443,true,ICN,Asia Pacific,KR,Seoul,122
121.190.166.239,50000,443,true,ICN,Asia Pacific,KR,Seoul,122
221.163.106.93,50000,443,true,ICN,Asia Pacific,KR,Seoul,122
183.109.243.11,12569,443,true,ICN,Asia Pacific,KR,Seoul,122
59.11.181.217,12000,443,true,ICN,Asia Pacific,KR,Seoul,122
112.160.48.228,50000,443,true,ICN,Asia Pacific,KR,Seoul,122
121.149.11.89,50000,443,true,ICN,Asia Pacific,KR,Seoul,122
211.220.16.55,50000,443,true,ICN,Asia Pacific,KR,Seoul,122
183.108.88.95,39022,443,true,ICN,Asia Pacific,KR,Seoul,122
125.143.89.21,50000,443,true,ICN,Asia Pacific,KR,Seoul,122
112.184.209.63,14401,443,true,ICN,Asia Pacific,KR,Seoul,122
121.167.30.169,50000,443,true,ICN,Asia Pacific,KR,Seoul,122
112.173.202.207,50000,443,true,ICN,Asia Pacific,KR,Seoul,122
221.145.146.223,50000,443,true,ICN,Asia Pacific,KR,Seoul,122
222.120.114.19,50003,443,true,ICN,Asia Pacific,KR,Seoul,122
125.135.243.126,11000,443,true,ICN,Asia Pacific,KR,Seoul,122
211.248.217.7,50000,443,true,ICN,Asia Pacific,KR,Seoul,122
222.114.184.195,50000,443,true,ICN,Asia Pacific,KR,Seoul,122
211.105.152.128,12458,443,true,ICN,Asia Pacific,KR,Seoul,122
222.119.232.157,12275,443,true,ICN,Asia Pacific,KR,Seoul,122
221.167.32.89,12473,443,true,ICN,Asia Pacific,KR,Seoul,122
121.183.81.9,50000,443,true,ICN,Asia Pacific,KR,Seoul,122
183.104.92.31,11084,443,true,ICN,Asia Pacific,KR,Seoul,122
125.135.176.158,12137,443,true,ICN,Asia Pacific,KR,Seoul,122
175.204.150.168,50000,443,true,ICN,Asia Pacific,KR,Seoul,122
14.42.24.233,50000,443,true,ICN,Asia Pacific,KR,Seoul,122
112.173.63.71,35422,443,true,ICN,Asia Pacific,KR,Seoul,122
183.101.50.117,50000,443,true,ICN,Asia Pacific,KR,Seoul,122
222.105.5.151,50000,443,true,ICN,Asia Pacific,KR,Seoul,122
121.181.123.135,12270,443,true,ICN,Asia Pacific,KR,Seoul,122
175.208.38.8,50000,443,true,ICN,Asia Pacific,KR,Seoul,122
112.169.198.92,50000,443,true,ICN,Asia Pacific,KR,Seoul,122
220.124.146.194,50000,443,true,ICN,Asia Pacific,KR,Seoul,122
61.77.217.251,12367,443,true,ICN,Asia Pacific,KR,Seoul,122
61.82.104.147,50000,443,true,ICN,Asia Pacific,KR,Seoul,122
211.251.204.117,50000,443,true,ICN,Asia Pacific,KR,Seoul,122
59.24.113.228,50000,443,true,ICN,Asia Pacific,KR,Seoul,122
14.42.206.205,50000,443,true,ICN,Asia Pacific,KR,Seoul,122
175.208.66.219,50000,443,true,ICN,Asia Pacific,KR,Seoul,122
121.187.116.10,50000,443,true,ICN,Asia Pacific,KR,Seoul,122
118.41.170.104,12297,443,true,ICN,Asia Pacific,KR,Seoul,122
121.140.238.170,10240,443,true,ICN,Asia Pacific,KR,Seoul,122
222.113.238.36,11210,443,true,ICN,Asia Pacific,KR,Seoul,122
121.153.36.122,50000,443,true,ICN,Asia Pacific,KR,Seoul,122
119.200.0.16,50000,443,true,ICN,Asia Pacific,KR,Seoul,122
14.38.253.135,50004,443,true,ICN,Asia Pacific,KR,Seoul,123
61.76.188.119,19071,443,true,ICN,Asia Pacific,KR,Seoul,123
14.44.69.230,21315,443,true,ICN,Asia Pacific,KR,Seoul,123
59.26.184.50,12412,443,true,ICN,Asia Pacific,KR,Seoul,123
121.187.220.167,12208,443,true,ICN,Asia Pacific,KR,Seoul,123
221.144.77.2,50000,443,true,ICN,Asia Pacific,KR,Seoul,123
14.56.64.67,50003,443,true,ICN,Asia Pacific,KR,Seoul,123
121.182.150.197,10000,443,true,ICN,Asia Pacific,KR,Seoul,123
121.179.33.52,50000,443,true,ICN,Asia Pacific,KR,Seoul,123
121.140.177.226,12211,443,true,ICN,Asia Pacific,KR,Seoul,123
119.205.15.124,12344,443,true,ICN,Asia Pacific,KR,Seoul,123
175.207.106.91,18028,443,true,ICN,Asia Pacific,KR,Seoul,123
220.93.78.74,50000,443,true,ICN,Asia Pacific,KR,Seoul,123
218.154.19.210,50000,443,true,ICN,Asia Pacific,KR,Seoul,123
175.215.34.193,12269,443,true,ICN,Asia Pacific,KR,Seoul,123
118.35.142.122,50000,443,true,ICN,Asia Pacific,KR,Seoul,123
59.18.169.121,50000,443,true,ICN,Asia Pacific,KR,Seoul,123
14.44.32.251,12409,443,true,ICN,Asia Pacific,KR,Seoul,123
119.207.99.81,11371,443,true,ICN,Asia Pacific,KR,Seoul,123
221.155.12.224,50000,443,true,ICN,Asia Pacific,KR,Seoul,123
59.16.243.178,50003,443,true,ICN,Asia Pacific,KR,Seoul,123
183.100.19.19,40005,80,false,ICN,Asia Pacific,KR,Seoul,123
220.76.132.167,39822,443,true,ICN,Asia Pacific,KR,Seoul,123
221.156.61.36,50000,443,true,ICN,Asia Pacific,KR,Seoul,123
125.132.233.47,50000,443,true,ICN,Asia Pacific,KR,Seoul,123
211.221.30.13,11300,443,true,ICN,Asia Pacific,KR,Seoul,123
220.123.176.252,50000,443,true,ICN,Asia Pacific,KR,Seoul,123
175.215.194.119,12286,443,true,ICN,Asia Pacific,KR,Seoul,123
59.10.37.108,50003,443,true,ICN,Asia Pacific,KR,Seoul,123
221.163.103.29,11300,443,true,ICN,Asia Pacific,KR,Seoul,123
221.152.242.211,16009,443,true,ICN,Asia Pacific,KR,Seoul,123
175.204.111.222,50000,443,true,ICN,Asia Pacific,KR,Seoul,123
121.143.95.1,50000,443,true,ICN,Asia Pacific,KR,Seoul,123
118.32.22.94,50000,443,true,ICN,Asia Pacific,KR,Seoul,123
175.206.13.151,16992,443,true,ICN,Asia Pacific,KR,Seoul,123
211.106.134.193,12391,443,true,ICN,Asia Pacific,KR,Seoul,123
61.76.103.218,12398,443,true,ICN,Asia Pacific,KR,Seoul,123
112.185.79.204,12157,443,true,ICN,Asia Pacific,KR,Seoul,123
121.128.161.235,21256,443,true,ICN,Asia Pacific,KR,Seoul,123
121.174.219.210,50000,443,true,ICN,Asia Pacific,KR,Seoul,123
211.223.34.157,12229,443,true,ICN,Asia Pacific,KR,Seoul,123
121.152.56.174,50000,443,true,ICN,Asia Pacific,KR,Seoul,123
220.122.89.99,50000,443,true,ICN,Asia Pacific,KR,Seoul,123
211.63.246.17,50000,443,true,ICN,Asia Pacific,KR,Seoul,123
211.224.35.79,50002,443,true,ICN,Asia Pacific,KR,Seoul,123
218.155.52.37,50000,443,true,ICN,Asia Pacific,KR,Seoul,123
121.135.81.139,30050,443,true,ICN,Asia Pacific,KR,Seoul,123
222.120.119.146,50000,443,true,ICN,Asia Pacific,KR,Seoul,124
112.172.38.246,18049,443,true,ICN,Asia Pacific,KR,Seoul,124
125.141.54.180,16030,443,true,ICN,Asia Pacific,KR,Seoul,124
221.156.210.169,50000,443,true,ICN,Asia Pacific,KR,Seoul,124
59.21.90.161,50003,443,true,ICN,Asia Pacific,KR,Seoul,124
211.230.142.157,40005,80,false,ICN,Asia Pacific,KR,Seoul,124
211.225.129.216,50000,443,true,ICN,Asia Pacific,KR,Seoul,124
125.130.105.60,12150,443,true,ICN,Asia Pacific,KR,Seoul,124
220.120.102.93,33022,443,true,ICN,Asia Pacific,KR,Seoul,124
59.21.141.132,20090,443,true,ICN,Asia Pacific,KR,Seoul,124
183.106.185.231,12517,443,true,ICN,Asia Pacific,KR,Seoul,124
121.188.7.30,50000,443,true,ICN,Asia Pacific,KR,Seoul,124
183.101.243.99,12576,443,true,ICN,Asia Pacific,KR,Seoul,124
59.18.187.167,50000,443,true,ICN,Asia Pacific,KR,Seoul,124
121.176.73.45,19091,443,true,ICN,Asia Pacific,KR,Seoul,124
59.20.89.207,14026,443,true,ICN,Asia Pacific,KR,Seoul,124
220.83.230.102,40005,80,false,ICN,Asia Pacific,KR,Seoul,124
14.56.64.67,30021,443,true,ICN,Asia Pacific,KR,Seoul,124
220.117.126.46,12462,443,true,ICN,Asia Pacific,KR,Seoul,124
14.33.75.54,12558,443,true,ICN,Asia Pacific,KR,Seoul,124
218.147.223.43,12114,443,true,ICN,Asia Pacific,KR,Seoul,124
211.253.196.188,50000,443,true,ICN,Asia Pacific,KR,Seoul,124
221.165.212.251,12324,443,true,ICN,Asia Pacific,KR,Seoul,124
59.29.113.171,12239,443,true,ICN,Asia Pacific,KR,Seoul,124
121.187.253.143,50000,443,true,ICN,Asia Pacific,KR,Seoul,124
220.89.23.192,12281,443,true,ICN,Asia Pacific,KR,Seoul,124
14.54.222.65,36122,443,true,ICN,Asia Pacific,KR,Seoul,124
121.186.251.193,50000,443,true,ICN,Asia Pacific,KR,Seoul,124
61.84.78.175,12573,443,true,ICN,Asia Pacific,KR,Seoul,124
125.135.123.97,50000,443,true,ICN,Asia Pacific,KR,Seoul,124
175.204.96.129,12116,443,true,ICN,Asia Pacific,KR,Seoul,124
115.23.163.214,12523,443,true,ICN,Asia Pacific,KR,Seoul,124
211.196.114.71,50000,443,true,ICN,Asia Pacific,KR,Seoul,124
218.147.120.55,12199,443,true,ICN,Asia Pacific,KR,Seoul,124
59.23.95.201,50000,443,true,ICN,Asia Pacific,KR,Seoul,124
220.81.82.20,50000,443,true,ICN,Asia Pacific,KR,Seoul,124
118.34.79.84,18065,443,true,ICN,Asia Pacific,KR,Seoul,124
211.230.142.157,50000,443,true,ICN,Asia Pacific,KR,Seoul,124
183.100.192.53,50000,443,true,ICN,Asia Pacific,KR,Seoul,124
112.168.102.82,50000,443,true,ICN,Asia Pacific,KR,Seoul,124
121.151.76.146,50004,443,true,ICN,Asia Pacific,KR,Seoul,124
175.198.156.202,14006,443,true,ICN,Asia Pacific,KR,Seoul,124
112.168.111.192,12405,443,true,ICN,Asia Pacific,KR,Seoul,124
220.121.176.109,50000,443,true,ICN,Asia Pacific,KR,Seoul,124
183.107.52.136,12347,443,true,ICN,Asia Pacific,KR,Seoul,124
175.195.255.42,50000,443,true,ICN,Asia Pacific,KR,Seoul,124
14.42.248.156,12590,443,true,ICN,Asia Pacific,KR,Seoul,124
59.11.33.164,12186,443,true,ICN,Asia Pacific,KR,Seoul,124
222.121.16.142,50000,443,true,ICN,Asia Pacific,KR,Seoul,124
59.6.182.61,50000,443,true,ICN,Asia Pacific,KR,Seoul,124
211.194.173.59,50000,443,true,ICN,Asia Pacific,KR,Seoul,124
121.187.220.94,50000,443,true,ICN,Asia Pacific,KR,Seoul,124
121.184.155.212,12145,443,true,ICN,Asia Pacific,KR,Seoul,124
175.205.86.108,32822,443,true,ICN,Asia Pacific,KR,Seoul,125
121.128.161.235,21381,443,true,ICN,Asia Pacific,KR,Seoul,125
121.188.233.160,12247,443,true,ICN,Asia Pacific,KR,Seoul,125
121.187.173.201,16311,443,true,ICN,Asia Pacific,KR,Seoul,125
14.41.85.118,12465,443,true,ICN,Asia Pacific,KR,Seoul,125
61.77.152.143,50000,443,true,ICN,Asia Pacific,KR,Seoul,125
175.203.70.157,50003,443,true,ICN,Asia Pacific,KR,Seoul,125
222.120.236.184,12311,443,true,ICN,Asia Pacific,KR,Seoul,125
218.158.249.156,50000,443,true,ICN,Asia Pacific,KR,Seoul,125
59.10.0.16,21234,443,true,ICN,Asia Pacific,KR,Seoul,125
221.159.139.207,50000,443,true,ICN,Asia Pacific,KR,Seoul,125
175.215.54.80,10205,443,true,ICN,Asia Pacific,KR,Seoul,125
211.248.90.240,50000,443,true,ICN,Asia Pacific,KR,Seoul,125
121.163.24.128,12902,443,true,ICN,Asia Pacific,KR,Seoul,125
14.44.69.230,12425,443,true,ICN,Asia Pacific,KR,Seoul,125
121.156.223.249,16001,443,true,ICN,Asia Pacific,KR,Seoul,125
222.106.89.183,12511,443,true,ICN,Asia Pacific,KR,Seoul,125
175.210.244.76,20325,443,true,ICN,Asia Pacific,KR,Seoul,125
125.208.102.111,30060,443,true,ICN,Asia Pacific,KR,Seoul,125
183.97.229.36,30006,443,true,ICN,Asia Pacific,KR,Seoul,125
119.204.136.44,18042,443,true,ICN,Asia Pacific,KR,Seoul,125
222.109.206.218,50000,443,true,ICN,Asia Pacific,KR,Seoul,125
211.35.188.45,50004,443,true,ICN,Asia Pacific,KR,Seoul,125
175.214.237.120,40005,80,false,ICN,Asia Pacific,KR,Seoul,125
121.132.24.246,50000,443,true,ICN,Asia Pacific,KR,Seoul,125
125.135.9.238,50000,443,true,ICN,Asia Pacific,KR,Seoul,125
183.109.130.135,50000,443,true,ICN,Asia Pacific,KR,Seoul,125
121.175.150.155,10243,443,true,ICN,Asia Pacific,KR,Seoul,125
175.200.114.102,50000,443,true,ICN,Asia Pacific,KR,Seoul,125
125.138.82.133,50000,443,true,ICN,Asia Pacific,KR,Seoul,125
211.223.106.3,50000,443,true,ICN,Asia Pacific,KR,Seoul,125
220.122.102.26,40005,80,false,ICN,Asia Pacific,KR,Seoul,125
121.149.90.25,14903,443,true,ICN,Asia Pacific,KR,Seoul,125
59.14.159.113,50000,443,true,ICN,Asia Pacific,KR,Seoul,125
211.105.138.237,12116,443,true,ICN,Asia Pacific,KR,Seoul,125
121.174.193.144,50000,443,true,ICN,Asia Pacific,KR,Seoul,125
121.132.40.71,38222,443,true,ICN,Asia Pacific,KR,Seoul,125
175.207.187.218,12247,443,true,ICN,Asia Pacific,KR,Seoul,125
59.21.92.16,30021,443,true,ICN,Asia Pacific,KR,Seoul,125
222.99.141.191,14903,443,true,ICN,Asia Pacific,KR,Seoul,125
14.45.175.186,12249,443,true,ICN,Asia Pacific,KR,Seoul,125
121.149.90.25,23084,443,true,ICN,Asia Pacific,KR,Seoul,125
59.12.64.243,12179,443,true,ICN,Asia Pacific,KR,Seoul,125
211.227.162.226,50000,443,true,ICN,Asia Pacific,KR,Seoul,125
175.208.25.75,12276,443,true,ICN,Asia Pacific,KR,Seoul,125
210.100.138.35,17779,443,true,ICN,Asia Pacific,KR,Seoul,125
211.228.144.237,28818,443,true,ICN,Asia Pacific,KR,Seoul,125
121.183.156.194,50000,443,true,ICN,Asia Pacific,KR,Seoul,125
121.151.255.122,50000,443,true,ICN,Asia Pacific,KR,Seoul,125
61.84.78.175,14147,443,true,ICN,Asia Pacific,KR,Seoul,125
183.107.66.164,50000,443,true,ICN,Asia Pacific,KR,Seoul,125
59.27.236.245,30022,443,true,ICN,Asia Pacific,KR,Seoul,125
210.217.9.130,37722,443,true,ICN,Asia Pacific,KR,Seoul,125
175.200.159.205,50009,443,true,ICN,Asia Pacific,KR,Seoul,125
183.108.89.63,12511,443,true,ICN,Asia Pacific,KR,Seoul,125
112.185.128.56,12000,443,true,ICN,Asia Pacific,KR,Seoul,125
119.202.5.220,50000,443,true,ICN,Asia Pacific,KR,Seoul,125
121.147.141.129,10015,443,true,ICN,Asia Pacific,KR,Seoul,126
220.90.220.217,21239,443,true,ICN,Asia Pacific,KR,Seoul,126
211.198.0.110,12496,443,true,ICN,Asia Pacific,KR,Seoul,126
61.77.102.56,12056,443,true,ICN,Asia Pacific,KR,Seoul,126
222.119.103.142,50000,443,true,ICN,Asia Pacific,KR,Seoul,126
221.161.215.4,50000,443,true,ICN,Asia Pacific,KR,Seoul,126
121.170.249.21,16052,443,true,ICN,Asia Pacific,KR,Seoul,126
121.149.208.174,16037,443,true,ICN,Asia Pacific,KR,Seoul,126
118.35.142.122,40005,80,false,ICN,Asia Pacific,KR,Seoul,126
222.119.232.157,12344,443,true,ICN,Asia Pacific,KR,Seoul,126
175.206.157.71,50003,443,true,ICN,Asia Pacific,KR,Seoul,126
61.80.73.120,50000,443,true,ICN,Asia Pacific,KR,Seoul,126
211.199.127.208,16993,443,true,ICN,Asia Pacific,KR,Seoul,126
211.185.88.225,50000,443,true,ICN,Asia Pacific,KR,Seoul,126
121.132.234.242,12524,443,true,ICN,Asia Pacific,KR,Seoul,126
218.154.126.196,10251,443,true,ICN,Asia Pacific,KR,Seoul,126
220.122.114.61,35004,443,true,ICN,Asia Pacific,KR,Seoul,126
61.106.187.170,50000,443,true,ICN,Asia Pacific,KR,Seoul,126
220.123.221.195,12561,443,true,ICN,Asia Pacific,KR,Seoul,126
220.125.44.152,11300,443,true,ICN,Asia Pacific,KR,Seoul,126
221.165.212.251,12291,443,true,ICN,Asia Pacific,KR,Seoul,126
211.250.250.146,12532,443,true,ICN,Asia Pacific,KR,Seoul,126
121.140.177.226,14147,443,true,ICN,Asia Pacific,KR,Seoul,126
222.117.185.28,32822,443,true,ICN,Asia Pacific,KR,Seoul,126
59.4.122.44,50000,443,true,ICN,Asia Pacific,KR,Seoul,126
59.27.71.195,12324,443,true,ICN,Asia Pacific,KR,Seoul,126
211.253.198.246,12378,443,true,ICN,Asia Pacific,KR,Seoul,126
14.55.223.70,50000,443,true,ICN,Asia Pacific,KR,Seoul,126
211.199.186.32,50000,443,true,ICN,Asia Pacific,KR,Seoul,126
220.116.16.129,40005,80,false,ICN,Asia Pacific,KR,Seoul,126
221.167.108.29,50000,443,true,ICN,Asia Pacific,KR,Seoul,126
121.151.51.114,12360,443,true,ICN,Asia Pacific,KR,Seoul,126
118.46.28.170,12241,443,true,ICN,Asia Pacific,KR,Seoul,126
119.201.247.141,12445,443,true,ICN,Asia Pacific,KR,Seoul,126
211.105.138.237,38622,443,true,ICN,Asia Pacific,KR,Seoul,126
222.97.207.98,12243,443,true,ICN,Asia Pacific,KR,Seoul,126
221.159.153.20,50000,443,true,ICN,Asia Pacific,KR,Seoul,126
121.141.36.55,12159,443,true,ICN,Asia Pacific,KR,Seoul,126
175.198.138.31,12520,443,true,ICN,Asia Pacific,KR,Seoul,126
220.80.154.29,16072,443,true,ICN,Asia Pacific,KR,Seoul,126
14.39.43.121,10051,443,true,ICN,Asia Pacific,KR,Seoul,126
125.139.49.35,50000,443,true,ICN,Asia Pacific,KR,Seoul,126
59.30.220.93,50000,443,true,ICN,Asia Pacific,KR,Seoul,126
14.45.169.79,50000,443,true,ICN,Asia Pacific,KR,Seoul,126
211.230.73.232,12385,443,true,ICN,Asia Pacific,KR,Seoul,127
211.115.146.127,50000,443,true,ICN,Asia Pacific,KR,Seoul,127
59.23.15.27,27017,443,true,ICN,Asia Pacific,KR,Seoul,127
220.71.216.216,12511,443,true,ICN,Asia Pacific,KR,Seoul,127
220.117.32.177,11300,443,true,ICN,Asia Pacific,KR,Seoul,127
221.160.132.154,50000,443,true,ICN,Asia Pacific,KR,Seoul,127
220.87.221.136,50003,443,true,ICN,Asia Pacific,KR,Seoul,127
112.168.102.45,12577,443,true,ICN,Asia Pacific,KR,Seoul,127
222.102.151.29,20894,443,true,ICN,Asia Pacific,KR,Seoul,127
125.130.43.83,12484,443,true,ICN,Asia Pacific,KR,Seoul,127
222.97.1.10,50000,443,true,ICN,Asia Pacific,KR,Seoul,127
222.120.236.184,12496,443,true,ICN,Asia Pacific,KR,Seoul,127
112.166.178.119,40005,80,false,ICN,Asia Pacific,KR,Seoul,127
14.43.147.54,11371,443,true,ICN,Asia Pacific,KR,Seoul,127
115.23.95.237,50000,443,true,ICN,Asia Pacific,KR,Seoul,127
218.150.189.114,50004,443,true,ICN,Asia Pacific,KR,Seoul,127
59.23.15.27,12104,443,true,ICN,Asia Pacific,KR,Seoul,127
121.138.203.161,50000,443,true,ICN,Asia Pacific,KR,Seoul,127
14.53.52.134,50000,443,true,ICN,Asia Pacific,KR,Seoul,127
183.101.23.138,20121,443,true,ICN,Asia Pacific,KR,Seoul,127
220.71.216.216,12560,443,true,ICN,Asia Pacific,KR,Seoul,127
175.211.38.237,50000,443,true,ICN,Asia Pacific,KR,Seoul,127
222.101.220.117,50000,443,true,ICN,Asia Pacific,KR,Seoul,127
121.135.67.72,39822,443,true,ICN,Asia Pacific,KR,Seoul,127
14.52.220.149,32746,443,true,ICN,Asia Pacific,KR,Seoul,127
175.209.223.109,20010,443,true,ICN,Asia Pacific,KR,Seoul,127
118.40.58.144,36622,443,true,ICN,Asia Pacific,KR,Seoul,127
121.157.26.220,50000,443,true,ICN,Asia Pacific,KR,Seoul,127
220.71.116.165,50000,443,true,ICN,Asia Pacific,KR,Seoul,127
121.150.91.176,12567,443,true,ICN,Asia Pacific,KR,Seoul,127
119.202.171.130,12379,443,true,ICN,Asia Pacific,KR,Seoul,127
220.78.176.158,20500,443,true,ICN,Asia Pacific,KR,Seoul,127
121.174.135.183,10443,443,true,ICN,Asia Pacific,KR,Seoul,127
222.118.143.27,50000,443,true,ICN,Asia Pacific,KR,Seoul,127
183.109.65.56,30009,443,true,ICN,Asia Pacific,KR,Seoul,127
118.47.238.248,50000,443,true,ICN,Asia Pacific,KR,Seoul,127
220.87.235.217,50000,443,true,ICN,Asia Pacific,KR,Seoul,127
210.99.32.111,12110,443,true,ICN,Asia Pacific,KR,Seoul,127
14.32.158.138,10001,443,true,ICN,Asia Pacific,KR,Seoul,127
121.163.189.187,12177,443,true,ICN,Asia Pacific,KR,Seoul,127
220.77.102.95,50000,443,true,ICN,Asia Pacific,KR,Seoul,127
125.135.243.126,12267,443,true,ICN,Asia Pacific,KR,Seoul,127
220.89.205.71,50003,443,true,ICN,Asia Pacific,KR,Seoul,127
14.45.175.186,12409,443,true,ICN,Asia Pacific,KR,Seoul,127
14.46.201.30,12494,443,true,ICN,Asia Pacific,KR,Seoul,127
59.1.88.192,10042,443,true,ICN,Asia Pacific,KR,Seoul,127
112.162.119.81,12364,443,true,ICN,Asia Pacific,KR,Seoul,127
112.163.175.120,10013,443,true,ICN,Asia Pacific,KR,Seoul,127
211.107.62.18,21025,443,true,ICN,Asia Pacific,KR,Seoul,127
59.2.229.69,12485,443,true,ICN,Asia Pacific,KR,Seoul,127
222.114.124.22,18074,443,true,ICN,Asia Pacific,KR,Seoul,128
183.109.139.113,50000,443,true,ICN,Asia Pacific,KR,Seoul,128
112.184.209.63,16051,443,true,ICN,Asia Pacific,KR,Seoul,128
220.84.213.25,21302,443,true,ICN,Asia Pacific,KR,Seoul,128
210.204.159.68,30021,443,true,ICN,Asia Pacific,KR,Seoul,128
